Row ID,Order ID,Order Date,Ship Date,On-Time,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost Price,Selling Price,Sales on CP,Sales,Quantity,Discount,Profit,Short Month,Order Month
6714,CA-2020-107629,"Monday, December 14, 2020","Monday, December 14, 2020",0,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",64,349,192,1046.4,3,0.6,854.4,Dec,12
8944,CA-2020-111717,"Saturday, October 10, 2020","Friday, October 16, 2020",0,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,62,51,186,152.7,3,0.3,-33.3,Oct,10
2957,CA-2020-123638,"Saturday, June 27, 2020","Tuesday, April 7, 2020",1,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Watertown,New York,13601,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",13,73,39,218.9,3,0.1,179.9,Jun,6
1046,CA-2020-152702,"Thursday, December 10, 2020","Friday, October 16, 2020",1,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",66,53,924,741.7,14,0.3,-182.3,Dec,12
4359,CA-2020-162565,"Thursday, November 12, 2020","Thursday, November 12, 2020",0,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77,143,77,142.4,1,0.6,65.4,Nov,11
4360,CA-2020-162565,"Thursday, November 12, 2020","Thursday, November 12, 2020",0,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,85,253,170,505.7,2,0.3,335.7,Nov,11
4257,CA-2020-163160,"Tuesday, October 13, 2020","Friday, October 16, 2020",0,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,57,335,171,1004.4,3,0.6,833.4,Oct,10
8674,CA-2020-163265,"Sunday, February 16, 2020","Friday, February 21, 2020",1,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,96,240,288,719.7,3,0.3,431.7,Feb,2
8677,CA-2020-163265,"Sunday, February 16, 2020","Friday, February 21, 2020",1,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",74,77,74,76.4,1,0.6,2.4,Feb,2
6820,CA-2020-163860,"Monday, December 28, 2020","Friday, January 1, 2021",0,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,82,273,246,818.4,3,0.6,572.4,Dec,12
6821,CA-2020-163860,"Monday, December 28, 2020","Friday, January 1, 2021",0,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",98,219,196,437.7,2,0.3,241.7,Dec,12
6822,CA-2020-163860,"Monday, December 28, 2020","Friday, January 1, 2021",1,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,39,79,78,157.4,2,0.6,79.4,Dec,12
3315,CA-2020-169978,"Thursday, December 24, 2020","Monday, December 28, 2020",0,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,77,71,154,141.9,2,0.1,-12.1,Dec,12
5304,US-2017-139500,"Thursday, November 16, 2017","Monday, November 20, 2017",1,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,46,317,92,633.7,2,0.3,541.7,Nov,11
468,US-2018-101399,"Wednesday, January 17, 2018","Wednesday, January 24, 2018",1,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,64,261,448,1826.4,7,0.6,1378.4,Jan,1
6686,US-2018-129637,"Monday, December 17, 2018","Saturday, December 22, 2018",1,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",95,166,190,331.4,2,0.6,141.4,Dec,12
6899,US-2018-165512,"Thursday, May 24, 2018","Saturday, May 26, 2018",1,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",15,235,105,1644.7,7,0.3,1539.7,May,5
1382,US-2019-100566,"Saturday, March 9, 2019","Monday, September 9, 2019",1,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",47,253,141,758.4,3,0.6,617.4,Mar,3
2591,US-2019-115455,"Friday, August 9, 2019","Saturday, September 14, 2019",1,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",88,102,176,203.4,2,0.6,27.4,Aug,8
731,US-2019-150861,"Tuesday, March 12, 2019","Wednesday, June 12, 2019",1,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",48,169,144,506.9,3,0.1,362.9,Mar,3
2146,US-2019-152051,"Tuesday, June 25, 2019","Saturday, June 29, 2019",1,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",48,324,144,971.7,3,0.3,827.7,Jun,6
658,US-2019-156097,"Thursday, September 19, 2019","Thursday, September 19, 2019",1,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,76,192,152,383.7,2,0.3,231.7,Sep,9
458,US-2019-157945,"Thursday, September 26, 2019","Thursday, January 10, 2019",1,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,46,210,138,629.7,3,0.3,491.7,Sep,9
2845,US-2019-162852,"Friday, December 27, 2019","Tuesday, December 31, 2019",1,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,60098,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",14,163,112,1303.7,8,0.3,1191.7,Dec,12
1921,US-2020-111423,"Monday, August 17, 2020","Wednesday, August 19, 2020",0,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,76,207,152,413.9,2,0.1,261.9,Aug,8
3846,CA-2017-101931,"Saturday, October 28, 2017","Tuesday, October 31, 2017",0,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,56,328,336,1967.85,6,0.15,1631.85,Oct,10
5495,CA-2017-105249,"Tuesday, November 28, 2017","Tuesday, November 28, 2017",1,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",92,76,368,303.85,4,0.15,-64.15,Nov,11
6152,CA-2017-111871,"Saturday, March 18, 2017","Tuesday, March 21, 2017",1,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",57,125,570,1249.85,10,0.15,679.85,Mar,3
9244,CA-2017-113271,"Thursday, September 7, 2017","Friday, July 14, 2017",1,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",57,258,57,257.85,1,0.15,200.85,Sep,9
3366,CA-2017-115161,"Tuesday, January 31, 2017","Thursday, February 2, 2017",1,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",53,85,106,169.85,2,0.15,63.85,Jan,1
8710,CA-2017-119144,"Thursday, November 16, 2017","Saturday, November 18, 2017",1,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",14,130,42,389.85,3,0.15,347.85,Nov,11
6139,CA-2017-131247,"Thursday, March 30, 2017","Tuesday, April 4, 2017",1,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,56,160,112,319.85,2,0.15,207.85,Mar,3
473,CA-2017-144666,"Monday, September 11, 2017","Saturday, November 11, 2017",1,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",84,308,168,615.85,2,0.15,447.85,Sep,9
5466,CA-2017-146591,"Thursday, January 19, 2017","Friday, January 20, 2017",0,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,61,72,305,359.3,5,0.7,54.3,Jan,1
2797,CA-2017-154599,"Monday, December 4, 2017","Monday, April 17, 2017",1,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,56,245,168,734.85,3,0.15,566.85,Dec,12
5956,CA-2017-155796,"Saturday, November 11, 2017","Wednesday, November 15, 2017",1,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",48,179,192,715.5,4,0.5,523.5,Nov,11
1611,CA-2017-156349,"Friday, May 26, 2017","Tuesday, May 30, 2017",0,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,58,122,116,243.85,2,0.15,127.85,May,5
4939,CA-2017-157147,"Friday, January 13, 2017","Wednesday, January 18, 2017",1,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",35,140,105,419.85,3,0.15,314.85,Jan,1
7301,CA-2017-163468,"Saturday, November 18, 2017","Tuesday, November 21, 2017",1,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,46,51,276,305.7,6,0.3,29.7,Nov,11
1248,CA-2017-168494,"Tuesday, December 12, 2017","Thursday, December 14, 2017",0,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,27,326,81,977.85,3,0.15,896.85,Dec,12
7404,CA-2018-100146,"Monday, May 14, 2018","Saturday, May 19, 2018",0,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",14,76,70,379.85,5,0.15,309.85,May,5
4786,CA-2018-104346,"Monday, November 12, 2018","Sunday, December 16, 2018",0,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",58,245,232,979.3,4,0.7,747.3,Nov,11
9932,CA-2018-104948,"Tuesday, November 13, 2018","Saturday, November 17, 2018",0,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,44,205,176,819.85,4,0.15,643.85,Nov,11
2354,CA-2018-111514,"Friday, August 31, 2018","Friday, February 9, 2018",1,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",48,274,336,1917.85,7,0.15,1581.85,Aug,8
1595,CA-2018-118423,"Saturday, March 24, 2018","Tuesday, March 27, 2018",1,First Class,DP-13390,Dennis Pardue,Home Office,United States,Peoria,Illinois,61604,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,58,205,174,614.7,3,0.3,440.7,Mar,3
8056,CA-2018-121188,"Tuesday, August 28, 2018","Monday, April 9, 2018",0,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,51,159,102,317.85,2,0.15,215.85,Aug,8
3075,CA-2018-126137,"Saturday, March 10, 2018","Friday, August 10, 2018",1,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",70,197,140,393.85,2,0.15,253.85,Mar,3
4634,CA-2018-130456,"Tuesday, August 21, 2018","Sunday, August 26, 2018",0,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,84,344,504,2063.85,6,0.15,1559.85,Aug,8
1761,CA-2018-130785,"Wednesday, May 9, 2018","Sunday, September 9, 2018",0,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",92,208,368,831.85,4,0.15,463.85,May,5
1763,CA-2018-130785,"Wednesday, May 9, 2018","Sunday, September 9, 2018",1,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",13,50,39,149.85,3,0.15,110.85,May,5
6226,CA-2018-133445,"Thursday, May 10, 2018","Monday, September 10, 2018",0,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206,West,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",19,73,19,72.3,1,0.7,53.3,May,5
2778,CA-2018-138534,"Tuesday, July 17, 2018","Thursday, July 19, 2018",1,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",13,104,26,207.85,2,0.15,181.85,Jul,7
7867,CA-2018-143364,"Saturday, July 14, 2018","Thursday, July 19, 2018",0,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",15,344,90,2063.3,6,0.7,1973.3,Jul,7
2116,CA-2018-164882,"Wednesday, October 31, 2018","Wednesday, October 31, 2018",0,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,89,93,89,92.85,1,0.15,3.85,Oct,10
8167,CA-2018-168207,"Sunday, February 11, 2018","Monday, June 11, 2018",1,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,44,299,132,896.85,3,0.15,764.85,Feb,2
2226,CA-2019-106383,"Tuesday, March 19, 2019","Thursday, March 21, 2019",1,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",13,312,13,311.3,1,0.7,298.3,Mar,3
9650,CA-2019-107104,"Tuesday, November 26, 2019","Saturday, November 30, 2019",1,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,89,230,712,1839.85,8,0.15,1127.85,Nov,11
8632,CA-2019-107783,"Sunday, July 28, 2019","Monday, July 29, 2019",1,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",70,199,350,994.5,5,0.5,644.5,Jul,7
3986,CA-2019-108735,"Wednesday, April 17, 2019","Sunday, April 21, 2019",1,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",62,175,186,524.85,3,0.15,338.85,Apr,4
5400,CA-2019-117681,"Wednesday, September 4, 2019","Sunday, April 14, 2019",0,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,43,306,215,1529.85,5,0.15,1314.85,Sep,9
7271,CA-2019-123337,"Monday, September 16, 2019","Sunday, September 22, 2019",0,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",26,90,52,179.85,2,0.15,127.85,Sep,9
6616,CA-2019-123512,"Monday, June 17, 2019","Wednesday, June 19, 2019",0,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",57,134,114,267.85,2,0.15,153.85,Jun,6
4454,CA-2019-147137,"Sunday, April 7, 2019","Friday, June 7, 2019",0,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",13,249,65,1244.85,5,0.15,1179.85,Apr,4
9538,CA-2019-148747,"Wednesday, September 25, 2019","Friday, September 27, 2019",1,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",34,315,68,629.85,2,0.15,561.85,Sep,9
7912,CA-2019-149762,"Tuesday, March 12, 2019","Friday, July 12, 2019",0,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,56,245,112,489.85,2,0.15,377.85,Mar,3
7968,CA-2019-157707,"Thursday, October 10, 2019","Tuesday, December 10, 2019",0,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",21,115,63,344.3,3,0.7,281.3,Oct,10
8371,CA-2019-163972,"Thursday, October 17, 2019","Monday, October 21, 2019",0,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",97,184,194,367.85,2,0.15,173.85,Oct,10
